"id","checksum","price","location","title","beds","baths","area","property_type","furnishing","amenities","link","reactivated_date","source","scraped_at","transformed_at"
1234,"e6e46ef9e45404f2c072fa2090d8d110",21700000,"Noor City, New Capital City","","3",3,213,"Stand Alone Villa","Unfurnished","Covered Parking, Pets Allowed, Electricity Meter, Landline","https://www.dubizzle.com.eg/en/ad/townhouse-villa-model-q2-for-sale-in-noor-city-commercial-use-quick-sale-large-land-area-ID503485901.html","2026-05-09 13:55:43.953","dubizzle","2026-05-09 13:55:43.953","2026-05-09 20:33:38.995907"
1235,"d6947db85e8c81f30cdc48c8d167d5fd",13000,"Madinaty, Cairo","","2",1,78,"Apartment","Unfurnished","Security, Covered Parking, Pets Allowed, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/78m2-two-bedroom-apartment-for-rent-in-madinaty-b12-repeated-floor-street-and-garden-view-steps-away-from-services-ID503485865.html","2026-05-09 13:55:44.189","dubizzle","2026-05-09 13:55:44.19","2026-05-09 20:33:39.365556"
1236,"744036fc94e2053233b597fe2ac79713",2100000,"1st Settlement, New Cairo","","1",1,50,"Studio","Unfurnished","","https://www.dubizzle.com.eg/en/ad/own-a-studio-directly-on-mustafa-kamel-axis-near-qabbani-prime-location-first-settlement-ID503454638.html","2026-05-09 13:55:44.432","dubizzle","2026-05-09 13:55:44.432","2026-05-09 20:33:39.726212"
1237,"3917682c829d6f970fc299f3bac27bfc",10000000,"Solen, North Coast","","1",1,50,"Chalet","Furnished","Balcony, Built in Kitchen Appliances, Private Garden, Security, Sea View, Gym, Pool, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/studio-for-sale-ready-for-immediate-delivery-fully-finished-with-air-conditioners-furniture-and-electrical-appliances-in-solin-north-coast-mari-ID503433851.html","2026-05-09 13:55:44.678","dubizzle","2026-05-09 13:55:44.679","2026-05-09 20:33:40.096082"
1238,"4c7f4558579b5c7b008ece857ff50279",48000,"New Giza Compound, 6th of October","","1",2,105,"Apartment","Furnished","Private Garden, Pets Allowed, Pool, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/furnished-apartment-for-rent-in-new-giza-compound-and-westridge-for-a-shot-ID503401055.html","2026-05-09 13:55:44.92","dubizzle","2026-05-09 13:55:44.92","2026-05-09 20:33:40.456093"
1239,"af5b4700e3a56967d74f98d58cbe44f4",5500000,"Palm Hills Alexandria, Amreya","","3",2,179,"Apartment","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-palm-hills-alexandria-ID502934211.html","2026-05-09 13:55:45.15","dubizzle","2026-05-09 13:55:45.15","2026-05-09 20:33:40.817804"
1240,"b3e7fd88ef7ad177110bfe24bf98ab82",15000,"Smoha, Alexandria","","","",70,"Office Space","Unfurnished","","https://www.dubizzle.com.eg/en/ad/opportunity-for-clinics-and-companies-licensed-administrative-headquarters-for-rent-70m-smouha-golden-square-next-to-zahraan-mall-15000-egp-monthly-room-reception-bathroom-office-first-floor-and-the-property-has-12-floors-open-view-advertising-facade-ID503485857.html","2026-05-09 13:55:45.377","dubizzle","2026-05-09 13:55:45.377","2026-05-09 20:33:41.185725"
1241,"e42b3eaef265f523bd9c192217a2507b",7500000,"Mohandessin, Giza","","3",3,220,"Apartment","Unfurnished","Balcony, Security, Electricity Meter, Water Meter, Natural Gas, Elevator","https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D9%8A%D8%B2-%D8%A8%D8%A7%D9%84%D9%85%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D9%86-%D8%A3%D9%85%D8%A7%D9%85-%D9%86%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%84%D9%83-ID206231059.html","2026-05-09 13:55:45.61","dubizzle","2026-05-09 13:55:45.61","2026-05-09 20:33:41.565073"
1242,"526163874734ef19971a8b04522f2e96",2750000,"Al Hadaba Al Wosta, Mokattam","","3",2,150,"Apartment","Unfurnished","","https://www.dubizzle.com.eg/en/ad/roof-apartment-for-sale-150m-super-luxury-for-installment-in-the-future-division-in-the-middle-of-the-hill-ID503472873.html","2026-05-09 13:55:45.852","dubizzle","2026-05-09 13:55:45.852","2026-05-09 20:33:41.927679"
1243,"4f001a64bbfb430779369b3d3111dab3",12000,"Badya Palm Hills Compound, 6th of October","","1",2,85,"Apartment","Unfurnished","Balcony, Security, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D8%B4%D9%82%D8%A9-%D8%A7%D9%88%D9%84-%D8%B3%D9%83%D9%86-%D8%A8%D8%A7%D8%AF%D9%8A%D8%A9-%D8%A7%D9%83%D8%AA%D9%88%D8%A8%D8%B1-badya-ID207761206.html","2026-05-09 13:55:46.109","dubizzle","2026-05-09 13:55:46.109","2026-05-09 20:33:42.295677"
1244,"1e35950eaaa8cd64799089ab65286b72",26000,"Laurent, Alexandria","","","",165,"Office Space","","","https://www.dubizzle.com.eg/en/ad/licensed-administrative-office-in-loran-directly-on-abu-qir-street-with-a-large-advertising-frontage-ID503485915.html","2026-05-09 13:55:46.343","dubizzle","2026-05-09 13:55:46.343","2026-05-09 20:33:42.695628"
1245,"bb5960ed15f7ac7ccedb085b66b02f24",7850000,"Tawny Compound, 6th of October","","6",5,350,"Stand Alone Villa","","Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/prime-villa-ready-to-move-with-a-very-unique-design-in-hyde-park-near-arkan-plaza-new-giza-golf-extension-ID503485911.html","2026-05-09 13:55:46.58","dubizzle","2026-05-09 13:55:46.58","2026-05-09 20:33:43.156586"
1246,"8778539c7a51dccb0b246a9edbaeead4",28000,"Sawari, Moharam Bik","","3",2,203,"Apartment","Unfurnished","","https://www.dubizzle.com.eg/en/ad/apartment-for-rent-203-sq-m-sawary-compound-egyptian-saudi-ID503485913.html","2026-05-09 13:55:46.81","dubizzle","2026-05-09 13:55:46.81","2026-05-09 20:33:43.9256"
1595,"d1c2230368dfd9ef607f0d8130cf09ff",12500000,"Sarai, Mostakbal City","","5",6,295,"iVilla","","","https://www.dubizzle.com.eg/en/ad/s-villa-with-garden-lowest-price-immediate-delivery-landscape-view-for-sale-in-sarai-new-cairo-ID503470613.html","2026-05-09 13:57:10.661","dubizzle","2026-05-09 13:57:10.661","2026-05-09 20:36:32.369091"
1247,"9079a74d8507f2e619cbd4fce5115b04",300000,"Mivida Compound, 5th Settlement","","4",5,355,"Stand Alone Villa","Unfurnished","Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/luxury-villa-for-rent-in-mivida-with-a-super-luxurious-swimming-pool-ID502860821.html","2026-05-09 13:55:47.041","dubizzle","2026-05-09 13:55:47.041","2026-05-09 20:33:44.855201"
1248,"efe83b12cceda23878e224fa23051990",65000,"JW Marriott, 1st Settlement","","2",3,145,"Apartment","Unfurnished","Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/for-rent-a-semi-furnished-apartment-with-a-pool-view-ID502711862.html","2026-05-09 13:55:47.271","dubizzle","2026-05-09 13:55:47.271","2026-05-09 20:33:45.575988"
1249,"319d0750c8574a6865be1324fa9871cf",12000000,"Beit Al Watan, 5th Settlement","","","",600,"Residential","","","https://www.dubizzle.com.eg/en/ad/600m-plot-a-in-the-8th-district-land-beit-al-watan-fifth-settlement-ID503485912.html","2026-05-09 13:55:47.502","dubizzle","2026-05-09 13:55:47.502","2026-05-09 20:33:46.455924"
1250,"e0d68fabc90f9f3dea1f17ec1d0f1282",8850000,"VYE Sodic Compound, Sheikh Zayed","","2",2,108,"Apartment","Unfurnished","Balcony, Security, Water Meter, Natural Gas","https://www.dubizzle.com.eg/en/ad/licensed-apartment-for-sale-with-installments-over-4-years-ID503485910.html","2026-05-09 13:55:47.731","dubizzle","2026-05-09 13:55:47.731","2026-05-09 20:33:47.458072"
1251,"83439aa832c1ae9f1df61b474f1fcb4a",6200000,"Cleopatra, Alexandria","","","",42,"Retail","Unfurnished","","https://www.dubizzle.com.eg/en/ad/commercial-shop-for-sale-currently-rented-with-excellent-return-on-investment-42-sq-m-cleopatra-port-said-street-ID503485909.html","2026-05-09 13:55:47.961","dubizzle","2026-05-09 13:55:47.961","2026-05-09 20:33:48.549439"
1252,"0cc3834f7ed3816647a72a0a9c320e77",7900000,"Soleya Compound, 6th of October","","2",2,123,"Apartment","","Private Garden, Central A/C & heating, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-with-air-conditioning-ready-to-move-in-soleya-in-front-of-new-giza-and-near-city-view-ID503485908.html","2026-05-09 13:55:48.195","dubizzle","2026-05-09 13:55:48.195","2026-05-09 20:33:48.966689"
1253,"18ad8fe696f927e08435eda2c8d9a268",2750000,"Al Madina El Monawara St., New Nozha","","2",1,115,"Apartment","Unfurnished","Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Elevator","https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%A1%D9%A1%D9%A5-%D9%85%D8%AA%D8%B1-%D8%A8%D8%A7%D9%84%D9%86%D8%B2%D9%87%D9%87-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%85%D8%AA%D9%81%D8%B1%D8%B9-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D9%87-%D8%A7%D9%84%D9%85%D9%86%D9%88%D8%B1%D9%87-%D8%AF%D9%88%D8%B1-%D8%AB%D8%A7%D9%84%D8%AB-ID207872794.html","2026-05-09 13:55:48.428","dubizzle","2026-05-09 13:55:48.428","2026-05-09 20:33:49.369878"
1254,"9f1ecd21db2b3afc627fa59ef7fc0b19",26000000,"District 5 Compound, 5th Settlement","","5",4,258,"Town House","Unfurnished","Built in Kitchen Appliances, Private Garden, Covered Parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/townhouse-for-sale-258-sqm-resale-lowest-price-in-the-market-5-bedrooms-prime-location-ready-for-viewing-immediate-delivery-in-district-5-ID503331211.html","2026-05-09 13:55:48.658","dubizzle","2026-05-09 13:55:48.658","2026-05-09 20:33:49.836372"
1255,"54393a0f3ffaa66a09271054f44f9eae",14000000,"El Reef El Orouby Compound, 6th of October","","","",4400,"Residential","","","https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B2%D8%B1%D8%B9%D8%A9-%D9%88%D9%81%D9%8A%D9%84%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D9%8A%D9%81-%D8%A7%D9%84%D8%A7%D9%88%D8%B1%D8%A8%D9%89-ID207169821.html","2026-05-09 13:55:48.897","dubizzle","2026-05-09 13:55:48.897","2026-05-09 20:33:50.338449"
1256,"ae43068aaca1c1cfe8c991f9ecc80a3b",100000,"EL Patio 7, 5th Settlement","","2",3,210,"Penthouse","Furnished","Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/semi-furnished-penthouse-for-rent-in-al-patio-7-compound-fifth-settlement-ID503128981.html","2026-05-09 13:55:49.139","dubizzle","2026-05-09 13:55:49.139","2026-05-09 20:33:50.81631"
1257,"354c15004af262eb4c19cf407327b59a",35000,"Village Gate Compound, 5th Settlement","","2",2,146,"Apartment","Unfurnished","Built in Kitchen Appliances, Central A/C & heating, Security, Covered Parking, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/semi-furnished-apartment-for-rent-in-village-gate-compound-ID503128390.html","2026-05-09 13:55:49.381","dubizzle","2026-05-09 13:55:49.381","2026-05-09 20:33:51.376711"
1258,"946aec52545f17b2aaec070537a8cfd0",6500000,"Village West Compound, Sheikh Zayed","","3",3,167,"Apartment","","Private Garden, Central A/C & heating, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/finished-apartment-ready-to-move-in-village-west-sheikh-zayed-nearjeera-etapa-ID503485905.html","2026-05-09 13:55:49.607","dubizzle","2026-05-09 13:55:49.607","2026-05-09 20:33:52.076484"
1259,"be100a400d86f3495a77c50f103d0889",950000,"Blue Bay, North Coast","","1",1,55,"Chalet","Unfurnished","Balcony, Electricity Meter","https://www.dubizzle.com.eg/en/ad/chalet-for-sale-blue-bay-al-sahel-55-m-ID503485904.html","2026-05-09 13:55:49.84","dubizzle","2026-05-09 13:55:49.84","2026-05-09 20:33:52.766559"
1260,"3fee4fc77f25823a8576adda6b4bc569",12500000,"Mountain View - October Park Compound, 6th of October","","5",5,410,"Stand Alone Villa","","Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/villa-ready-to-move-in-mountain-view-october-park-next-to-new-giza-close-to-city-view-and-pyramids-hills-ID503485898.html","2026-05-09 13:55:50.073","dubizzle","2026-05-09 13:55:50.073","2026-05-09 20:33:53.206821"
1261,"d3209fef35fe5dbcd363a03913740448",7800000,"Beit Al Watan, 5th Settlement","","","",600,"Residential","","","https://www.dubizzle.com.eg/en/ad/600m-plot-a-in-the-8th-district-land-beit-al-watan-fifth-settlement-ID503485903.html","2026-05-09 13:55:50.304","dubizzle","2026-05-09 13:55:50.304","2026-05-09 20:33:53.646388"
1262,"712f6bbf9a52069f8598aa9f1e9f4821",80,"Swan Lake Katameya Compound, 1st Settlement","","2",3,160,"Apartment","Furnished","Security","https://www.dubizzle.com.eg/en/ad/apartment-for-rent-new-cairo-in-lake-view-residence-ID503485902.html","2026-05-09 13:55:50.541","dubizzle","2026-05-09 13:55:50.541","2026-05-09 20:33:54.246666"
1263,"f3bd13d7fa2746abe047d88b68fcd8c8",22000,"Madinaty, Cairo","","2",1,78,"Apartment","Furnished","Built in Kitchen Appliances, Central A/C & heating, Security","https://www.dubizzle.com.eg/en/ad/furnished-apartment-for-rent-in-madinaty-b12-ID503485900.html","2026-05-09 13:55:50.769","dubizzle","2026-05-09 13:55:50.769","2026-05-09 20:33:54.926974"
1264,"0d31acc2ade524d9ef1f4e960b343d43",45000,"The Village Compound, 5th Settlement","","3",2,170,"Apartment","Furnished","Private Garden, Central A/C & heating, Security, Covered Parking, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/fully-furnished-apartment-for-rent-in-the-village-compound-ID503234997.html","2026-05-09 13:55:50.996","dubizzle","2026-05-09 13:55:50.996","2026-05-09 20:33:55.687012"
1265,"3ed795336f6b710f2e56cac42240f0d7",13000000,"Madinaty, Cairo","","","",76,"Retail","Unfurnished","Covered Parking","https://www.dubizzle.com.eg/en/ad/shop-for-sale-in-craft-zone-madinaty-area-73-m2-block-9-fully-finished-a-real-investment-opportunity-ID502291367.html","2026-05-09 13:55:51.224","dubizzle","2026-05-09 13:55:51.224","2026-05-09 20:33:56.216436"
1269,"aac5716603dd71c2a14c2101e265ce70",8500000,"Beit Al Watan, 5th Settlement","","","",650,"Residential","","","https://www.dubizzle.com.eg/en/ad/land-for-sale-prime-corner-plot-third-plot-from-north-90th-street-south-of-suez-road-beit-al-watan-fifth-settlement-new-cairo-ID503485897.html","2026-05-09 13:55:52.153","dubizzle","2026-05-09 13:55:52.153","2026-05-09 20:33:58.377183"
1270,"0eb52959638a1f9a464edab46c2a941b",6660000,"Pyramids Heights Compound, 6th of October","","3",3,236,"Apartment","","Private Garden, Central A/C & heating, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/finished-apartment-garden-in-pyramids-heights-near-city-view-new-giza-golf-views-ID503485895.html","2026-05-09 13:55:52.382","dubizzle","2026-05-09 13:55:52.382","2026-05-09 20:33:59.107027"
1271,"d27ac00de4a14587ae7fc5fceb12ef47",60000,"Zamalek, Cairo","","","",320,"Retail","Unfurnished","","https://www.dubizzle.com.eg/en/ad/320-square-meters-for-rent-in-zamalek-near-the-marriott-hotel-and-july-26-ID503485885.html","2026-05-09 13:55:52.621","dubizzle","2026-05-09 13:55:52.621","2026-05-09 20:33:59.467273"
1272,"f9de6b93c954d1cbd6e12dcfb72849c5",29999999,"Pyramids Heights Compound, 6th of October","","5",5,400,"Stand Alone Villa","","Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/standalone-villa-ready-to-move-in-pyramids-heights-next-to-the-crown-new-giza-pyramids-hills-ID503485894.html","2026-05-09 13:55:52.85","dubizzle","2026-05-09 13:55:52.85","2026-05-09 20:33:59.848508"
1273,"e03e35e59f1d74b35204c6472067743c",8500000,"Zayed Dunes Compound, Sheikh Zayed","","3",3,190,"Apartment","","Private Garden, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-garden-with-a-distinctive-view-of-the-largest-green-space-in-dunes-in-front-of-beverly-hills-ID503485892.html","2026-05-09 13:55:53.097","dubizzle","2026-05-09 13:55:53.097","2026-05-09 20:34:00.347222"
1274,"14bb7ac5e8ad743f4e88fb2cc1d6d343",12000000,"Beit Al Watan, 5th Settlement","","","",830,"Residential","","","https://www.dubizzle.com.eg/en/ad/830-m-letter-a-in-the-8th-district-land-beit-al-watan-fifth-settlement-ID503485891.html","2026-05-09 13:55:53.349","dubizzle","2026-05-09 13:55:53.349","2026-05-09 20:34:00.718626"
1275,"03e6e0a7c065274092480bd252ff659b",46000000,"Madinaty, Cairo","","4",3,360,"Stand Alone Villa","Furnished","Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/standalone-villa-in-the-finest-areas-of-my-city-vg2-group-11-wide-garden-view-ID503469723.html","2026-05-09 13:55:53.573","dubizzle","2026-05-09 13:55:53.573","2026-05-09 20:34:01.106974"
1276,"f0e12495d637dd15bcb29bb00bf5ec73",15500000,"Palm hills golf extension Compound, 6th of October","","4",4,264,"Town House","","Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/ready-to-move-townhouse-villa-in-golf-extension-palm-hills-sheikh-zayed-next-to-new-giza-and-near-arkan-plaza-and-hyper-one-ID503485890.html","2026-05-09 13:55:53.809","dubizzle","2026-05-09 13:55:53.809","2026-05-09 20:34:01.517597"
1277,"3b55f0bd11135a41f3e6d31952d9a128",21000000,"Rehab City, New Cairo","","4",4,220,"Stand Alone Villa","Unfurnished","Balcony, Private Garden, Security, Water Meter","https://www.dubizzle.com.eg/en/ad/for-sale-in-al-rehab-city-townhouse-villa-ID503485889.html","2026-05-09 13:55:54.056","dubizzle","2026-05-09 13:55:54.056","2026-05-09 20:34:01.917955"
1278,"f443cbbd084cd04685f32cfef7ebf854",15000,"Zayed Gardens Villas, Sheikh Zayed","","3",2,150,"Stand Alone Villa","Unfurnished","Balcony, Security","https://www.dubizzle.com.eg/en/ad/villa-for-rent-150-sqm-in-one-of-the-most-prestigious-areas-of-cairo-ID503485888.html","2026-05-09 13:55:54.297","dubizzle","2026-05-09 13:55:54.297","2026-05-09 20:34:02.29715"
1279,"2d34f90e38ddc11aad81d89fede2fd53",15000000,"Karmell Compound, Sheikh Zayed","","5",5,480,"Stand Alone Villa","","Private Garden, Central A/C & heating, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/villa-in-sodic-west-sheikh-zayed-near-allegria-beverly-hills-and-arkan-plaza-ID503485883.html","2026-05-09 13:55:54.529","dubizzle","2026-05-09 13:55:54.529","2026-05-09 20:34:02.657004"
1280,"bb7c2b2dac9beecccd7d45ba869be561",13000000,"Beit Al Watan, 5th Settlement","","","",758,"Residential","","","https://www.dubizzle.com.eg/en/ad/land-for-sale-corner-plot-north-facing-steps-from-bin-zayed-8th-district-beit-al-watan-fifth-settlement-ID503485887.html","2026-05-09 13:55:54.756","dubizzle","2026-05-09 13:55:54.756","2026-05-09 20:34:03.036974"
1281,"cbefc71c0cea19f39cef5bf6ac149ec4",22000,"9th District, Sheikh Zayed","","2",1,80,"Apartment","Furnished","Balcony, Security, Water Meter, Natural Gas","https://www.dubizzle.com.eg/en/ad/licensed-furnished-apartment-for-rent-roof-terrace-ID503485884.html","2026-05-09 13:55:54.983","dubizzle","2026-05-09 13:55:54.983","2026-05-09 20:34:03.436637"
